,user_id,game_use,rec_use,studio_use,exercise_use,office_use,podcast_use,travel_use,other_use,sound_quality_importance,positional_importance,loud_importance,mic_importance,wireless_importance,noise_cancel_importance,in_ear_importance,on_ear_importance,over_ear_importance,no_pref_oninover,price_sensitivity,min_price,max_price,headphone_name,price,attached_mic,recording_quality,noise_handling,Impedance,sensitivity(dbv),accuracy,weighted_harmonic_distortion,soundstage,imaging,noise_isolation,wireless,over_ear_style,on_ear_style,in_ear_style,open_back,close_back,semiclosed_back
115,115,0,0,1,0,1,1,0,0,8,0,8,5,2,10,0,0,0,1,2,0,333.3333333,115,300,0,0,0.696652825,20,91.66533907,0.342224,0.883659169,0.669716964,0.482198522,0.987407933,0,0,0,1,0,1,0
116,116,0,0,0,1,0,0,0,0,8,2,6,5,5,5,1,1,1,0,6,0,142.8571429,116,300,0,0,0.717924433,10,122.2720043,0.462753487,0.289642059,0.371066737,0.402951387,0.851570101,0.456338925,0,0,1,0,1,0
117,117,0,1,0,0,0,0,0,0,8,1,2,6,9.1,6,0,0,0,1,6,0,142.8571429,117,100,0,0,0.275141313,50,126.8312578,0.400628024,0.486439973,0.904745455,0.911798315,0.436021899,0,0,0,0,0,1,0
118,118,1,0,0,0,0,1,0,1,9,10,3,7,1,5,1,1,0,0,5,0,166.6666667,118,50,0,0,0.586950221,20,128.5979227,0.714194384,0.936814299,0.537286865,0.563911076,0.551570392,0,1,0,0,0,1,0
119,119,0,1,0,1,0,0,0,1,9,0,4,2,4,10,0,0,0,1,0,0,1000,119,100,1,0.49,0.388714607,30,93.21662829,0.758495036,0.73802453,0.604553286,0.631113927,0.908242403,0,0,1,0,0,1,0
120,120,1,0,0,0,0,1,1,0,8,8,5,5,5,7,0,0,0,1,0,0,1000,120,100,0,0,0.846813589,10,107.7971266,0.415113666,0.467331381,0.699916338,0.967279608,0.567702748,0,0,0,1,0,1,0
121,121,0,1,1,1,1,1,0,0,8,8,4,3,6,6,0,0,0,1,9.1,0,99.00990099,121,50,0,0,0.848400554,10,105.0770295,0.593397341,0.518588567,0.954825929,0.270374652,0.731176907,0.417278943,1,0,0,0,1,0
122,122,1,0,0,0,0,1,1,0,10,9,7,9.1,5,9,0,1,1,0,2,0,333.3333333,122,200,0,0,0.250963902,120,99.84463446,0.298295456,0.984986841,0.69637484,0.72527427,0.488427196,0,1,0,0,0,1,0
123,123,0,0,0,0,1,1,1,0,9,0,3,5,6,8,1,0,0,0,9.1,0,99.00990099,123,100,0,0,0.543585211,20,119.8866076,0.274488042,0.615286084,0.946843169,0.946393144,0.768563427,0,1,0,0,0,1,0
124,124,0,0,0,0,0,1,0,1,10,7,0,4,6,4,0,0,0,1,8,0,111.1111111,124,100,0,0,0.797895254,100,97.37773707,0.801055268,0.804678134,0.618715508,0.865754736,0.97581532,0.492529644,0,0,0,1,0,0
125,125,1,1,1,0,1,1,0,0,8,9.1,0,7,3,2,1,1,1,0,1,0,500,125,300,1,0.58,0.936347505,20,93.19391844,0.317351508,0.68962958,0.731312415,0.329679935,0.911656145,0,1,0,0,1,0,0
126,126,1,1,0,0,1,0,0,0,8,7,7,7,2,7,0,0,0,1,2,0,333.3333333,126,300,0,0,0.426887225,180,126.1319174,0.406048298,0.517503322,0.591450241,0.292493077,0.468416357,0,1,0,0,0,1,0
127,127,0,0,0,0,0,1,1,0,10,7,1,9.1,2,5,0,0,0,1,9.1,0,99.00990099,127,300,1,0.57,0.298895197,50,127.4935395,0.422141287,0.682921837,0.295007833,0.428291224,0.988015909,0,0,0,1,1,0,0
128,128,1,0,0,0,0,0,1,0,9,8,0,8,5,9,0,0,0,1,2,0,333.3333333,128,200,0,0,0.258320847,120,96.54179401,0.854771611,0.679314745,0.267383394,0.97448741,0.744004129,0,1,0,0,0,1,0
129,129,1,0,0,0,0,0,1,0,7,8,6,7,5,9,0,1,1,0,6,0,142.8571429,129,300,0,0,0.530354113,40,126.4971431,0.448523437,0.715046687,0.254348447,0.544897222,0.973424221,0,1,0,0,0,1,0
130,130,1,1,0,0,1,0,0,0,8,10,8,5,6,6,0,0,0,0,3,0,250,130,50,0,0,0.925840337,40,125.674352,0.708693658,0.805209778,0.556127113,0.957165173,0.805072079,0,1,0,0,0,1,0
131,131,0,1,0,0,0,0,1,0,10,2,9.1,9.1,7,5,0,0,0,1,6,0,142.8571429,131,50,1,0.63,0.81094061,100,128.8213227,0.264601592,0.411762843,0.321873573,0.575386442,0.407041744,0,1,0,0,0,1,0
132,132,0,0,0,0,0,1,0,0,10,8,7,0,3,9,1,1,1,0,5,0,166.6666667,132,100,0,0,0.651467749,40,120.1031471,0.599312561,0.381439103,0.769460164,0.893544193,0.525731644,0,1,0,0,0,0,0
133,133,1,1,0,0,0,1,0,0,8,8,1,8,5,6,0,0,0,1,1,0,500,133,50,0,0,0.553753738,10,110.8471233,0.777335467,0.916010624,0.509680888,0.741142088,0.39190004,0,0,0,1,0,1,0
134,134,0,1,1,0,0,0,0,0,7,2,2,3,4,5,0,1,1,0,4,0,200,134,50,0,0,0.339389017,150,109.2904687,0.500936478,0.693464996,0.45303544,0.447426496,0.792761485,0,0,0,1,1,0,0
135,135,1,1,0,0,0,1,0,0,7,9,0,9,1,9,0,0,0,1,3,0,250,135,50,0,0,0.910705326,20,114.579449,0.332561586,0.945789352,0.486850497,0.926249755,0.345083095,0.519004934,1,0,0,0,1,0
136,136,0,1,1,0,0,1,0,0,9,8,7,1,7,6,0,0,0,1,0,0,1000,136,200,1,0.55,0.96352168,150,102.2697523,0.925412461,0.671088815,0.341842724,0.457416085,0.412325434,0.650010402,1,0,0,0,1,0
137,137,1,0,0,0,0,0,1,0,7,10,7,8,9.1,5,0,0,0,1,9.1,0,99.00990099,137,100,0,0,0.917870041,10,109.3708578,0.815080056,0.748552225,0.531216543,0.864220558,0.860911637,0.56639343,1,0,0,0,0,0
138,138,1,0,0,0,1,1,1,1,10,7,5,6,7,8,0,0,0,1,8,0,111.1111111,138,100,0,0,0.924162067,30,95.7542857,0.554592335,0.322451881,0.25007134,0.371872659,0.833913087,0,0,0,1,0,1,0
139,139,0,0,0,0,0,0,1,0,8,0,6,4,8,9,0,0,0,1,3,0,250,139,50,1,0.2,0.711903519,10,110.6903469,0.76616437,0.800506324,0.961872123,0.398024821,0.727668816,0.726763208,1,0,0,0,1,0
140,140,1,0,0,0,0,1,0,0,6,8,5,6,4,3,0,1,0,0,6,0,142.8571429,140,100,0,0,0.972125115,30,107.5119306,0.534163806,0.960774994,0.335275995,0.468944763,0.964369135,0.751322355,1,0,0,1,0,0
141,141,0,1,0,1,0,0,1,0,6,7,9.1,3,5,7,0,0,0,1,3,0,250,141,50,0,0,0.414132518,20,122.9472883,0.302268935,0.776472566,0.702182856,0.383059385,0.332439819,0,1,0,0,0,1,0
142,142,0,0,0,0,1,1,1,0,10,1,3,3,2,10,0,1,1,0,1,0,500,142,50,0,0,0.573297723,20,115.1845353,0.469391578,0.675552173,0.879274839,0.482295677,0.309657711,0.700350639,0,0,0,0,1,0
143,143,0,0,0,0,1,1,0,0,9,8,2,8,5,8,0,0,0,1,5,0,166.6666667,143,50,0,0,0.80885305,30,100.0130003,0.995029125,0.612798495,0.635704851,0.368397035,0.362694855,0.527448636,0,1,0,0,1,0
144,144,0,1,1,0,0,0,0,0,9,1,8,8,9.1,5,0,0,0,1,4,0,200,144,100,0,0,0.893287,30,93.19980969,0.423540795,0.778864758,0.440877115,0.421194684,0.740808587,0,0,0,0,1,0,0
145,145,0,0,0,1,1,0,1,0,7,9.1,9.1,5,8,6,1,1,0,0,9.1,0,99.00990099,145,100,1,0.46,0.448494377,30,90.29072983,0.896499265,0.783932648,0.668512861,0.795033756,0.784576221,0,1,0,0,0,1,0
146,146,1,1,0,0,0,1,0,0,9,7,6,6,6,3,0,0,0,1,1,0,500,146,300,0,0,0.57119834,30,121.0003454,0.936221219,0.871939278,0.937697476,0.944363247,0.442989748,0,1,0,0,0,1,0
147,147,1,0,1,0,0,1,0,0,9,7,9.1,9,9.1,2,0,0,1,0,3,0,250,147,100,1,0.47,0.341165274,20,94.63968615,0.557558024,0.457737123,0.838658145,0.50159318,0.802686557,0,1,0,0,0,1,0
148,148,1,0,1,0,0,0,1,0,8,8,8,5,0,5,0,0,0,1,1,0,500,148,50,0,0,0.30265726,150,117.7218256,0.635753659,0.871890354,0.924736665,0.651547715,0.930605651,0,1,0,0,0,1,0
149,149,0,1,0,0,0,0,1,1,7,8,9.1,5,2,5,0,0,0,1,2,0,333.3333333,149,400,0,0,0.398028929,120,128.9882273,0.885188496,0.776874185,0.481668952,0.46143041,0.773670836,0,1,0,0,0,1,0
150,150,1,0,1,0,1,1,0,0,8,7,6,7,7,7,1,1,0,0,2,0,333.3333333,150,100,0,0,0.447650025,20,102.7279412,0.523065502,0.440045736,0.519649131,0.597195185,0.295050261,0,1,0,0,1,0,0
151,151,0,0,1,0,0,0,0,0,10,4,4,2,6,9,0,0,0,1,6,0,142.8571429,151,50,0,0,0.780466619,20,98.05055296,0.755038255,0.425212156,0.751004311,0.514162609,0.863907425,0,0,0,0,0,1,0
152,152,1,1,0,0,0,0,1,0,8,9,5,8,3,9,1,0,1,0,8,0,111.1111111,152,50,0,0,0.686452295,120,99.77861312,0.699092383,0.708852892,0.573167269,0.821558441,0.720765119,0.474221666,0,0,1,0,1,0
153,153,0,0,0,1,0,0,0,1,9,9.1,7,8,5,9,1,0,1,0,0,0,1000,153,300,0,0,0.40247304,20,118.5925333,0.29462532,0.331036717,0.448860455,0.691012305,0.893594233,0,1,0,0,0,0,1
154,154,0,1,1,1,1,1,1,0,9,9.1,3,4,0,7,1,0,0,0,4,0,200,154,100,0,0,0.432298625,30,100.2905239,0.713624005,0.555155377,0.706246637,0.576193627,0.937561692,0,1,0,0,0,0,1
155,155,0,0,0,1,0,0,1,0,9,2,3,0,5,9,1,1,0,0,8,0,111.1111111,155,200,0,0,0.309599935,30,115.0269418,0.58412107,0.286848264,0.489065219,0.398411169,0.734555907,0,1,0,0,0,1,0
156,156,0,1,1,1,0,0,0,0,9,0,7,9.1,7,7,1,1,0,0,5,0,166.6666667,156,200,0,0,0.431315189,10,94.60046819,0.761396788,0.404362482,0.395758021,0.414875236,0.72462867,0,1,0,0,0,1,0
157,157,0,0,0,0,1,1,0,0,9,6,1,4,6,2,1,1,1,0,1,0,500,157,300,0,0,0.428111866,10,102.5954497,0.260008648,0.990376663,0.462352019,0.857144346,0.323966806,0,0,0,1,0,1,0
158,158,0,1,1,0,1,1,0,0,9,4,7,2,8,7,1,1,0,0,7,0,125,158,300,1,0.56,0.297991343,40,95.90270257,0.391452504,0.326691014,0.464138595,0.764780812,0.816744575,0,1,0,0,0,1,0
159,159,1,0,1,0,0,1,0,0,8,7,1,5,1,9,1,0,1,0,1,0,500,159,100,0,0,0.656507177,20,105.5938713,0.468237019,0.256451011,0.282431016,0.891656236,0.686577442,0.624517929,0,0,0,0,0,0
160,160,0,1,0,0,0,0,0,0,9,0,8,5,3,3,0,1,0,0,7,0,125,160,400,1,0.56,0.563076682,10,109.1042301,0.582889721,0.319526881,0.584546254,0.990233833,0.996960558,0.728080778,1,0,0,1,0,0
161,161,1,0,0,0,0,0,0,0,8,8,3,8,6,9,1,0,1,0,0,0,1000,161,200,1,0.25,0.891817331,30,98.59784838,0.705662124,0.935778882,0.315869202,0.712442517,0.765533709,0,1,0,0,0,0,1
162,162,1,1,1,0,1,0,0,0,8,7,3,5,9.1,10,1,1,1,0,7,0,125,162,100,0,0,0.91810778,100,119.8535267,0.580164323,0.315320265,0.494667048,0.656186142,0.837800108,0.725593224,0,0,0,0,1,0
163,163,1,0,0,0,1,0,1,0,8,7,5,6,7,7,0,0,0,1,5,0,166.6666667,163,100,1,0.38,0.516057119,120,92.38184536,0.56801722,0.688927056,0.883550987,0.943549791,0.808527403,0,0,1,0,0,1,0
164,164,1,1,0,0,1,0,1,0,6,9,3,8,7,8,0,0,0,1,3,0,250,164,100,0,0,0.517979942,30,106.3111643,0.477011919,0.840433602,0.753839221,0.289328293,0.415011108,0.683029535,0,0,0,0,1,0
165,165,1,0,0,0,0,0,0,0,8,8,2,9.1,2,9,0,0,0,1,3,0,250,165,100,0,0,0.493791645,40,100.6313179,0.287602233,0.30056118,0.987754255,0.283626534,0.30442293,0,1,0,0,0,1,0
166,166,0,1,1,1,0,0,1,0,10,4,1,2,3,7,1,0,1,0,1,0,500,166,300,0,0,0.993304458,40,104.8806821,0.850105908,0.993647074,0.340680325,0.79765217,0.954709431,0.680535788,0,0,1,0,0,0
167,167,0,0,0,0,0,0,0,0,9,6,5,9.1,8,2,0,0,0,1,3,0,250,167,400,0,0,0.804322663,30,110.573671,0.770318532,0.901932972,0.286930926,0.609139351,0.999134041,0,0,0,1,0,1,0
168,168,0,0,1,1,0,0,0,0,8,0,5,2,8,5,1,0,0,0,8,0,111.1111111,168,50,0,0,0.539005957,30,120.6833639,0.994377721,0.522225245,0.818286959,0.656743792,0.544783871,0,0,1,0,0,1,0
169,169,1,1,0,0,0,0,1,0,9,9,4,5,1,8,1,0,0,0,5,0,166.6666667,169,50,0,0,0.698280669,50,97.56621417,0.614561824,0.945938121,0.69996694,0.393405819,0.608860479,0,0,0,1,0,1,0
170,170,1,1,0,0,0,0,1,0,9,10,8,9.1,1,10,0,0,0,1,5,0,166.6666667,170,100,0,0,0.859039155,10,96.29950259,0.562179917,0.507384416,0.39373177,0.542220775,0.63599194,0.521227943,0,1,0,0,1,0
171,171,0,0,1,0,0,0,1,0,6,7,9.1,9.1,0,6,0,0,0,1,5,0,166.6666667,171,50,1,0.33,0.669263186,20,96.58489006,0.842623128,0.772320211,0.851995766,0.651141666,0.44317038,0,1,0,0,0,0,1
172,172,0,0,0,0,1,0,0,1,6,6,8,6,6,5,0,0,0,1,4,0,200,172,50,0,0,0.886955642,20,128.2401302,0.252622105,0.409389792,0.58923422,0.857098689,0.495158679,0.376738921,0,0,1,0,1,0
173,173,1,1,0,0,0,0,0,0,8,7,5,8,7,5,0,0,0,1,2,0,333.3333333,173,400,0,0,0.854016273,20,109.2717861,0.507140418,0.875813354,0.585284042,0.58820539,0.253287273,0,1,0,0,0,1,0
174,174,0,1,1,0,0,0,1,0,8,4,6,7,5,10,0,0,0,1,1,0,500,174,200,0,0,0.357193861,100,124.4277288,0.434539289,0.662293536,0.630090276,0.511124782,0.979039741,0.507242506,0,0,1,0,1,0
175,175,0,0,0,1,1,0,0,1,9,5,0,1,7,4,0,0,0,1,2,0,333.3333333,175,50,0,0,0.264887367,10,92.04808439,0.351501921,0.299767312,0.562553283,0.874058581,0.583707759,0,1,0,0,0,0,0
176,176,0,1,0,1,0,1,0,1,8,3,5,0,8,2,0,0,0,1,3,0,250,176,200,0,0,0.683503376,20,118.0624468,0.327634032,0.553222869,0.823660918,0.745883269,0.493141166,0,0,1,0,0,1,0
177,177,1,0,0,0,0,0,0,0,7,7,3,5,6,6,0,0,0,1,4,0,200,177,50,1,0.39,0.921547468,30,100.9700465,0.950171376,0.91748594,0.380682794,0.389177453,0.84965117,0,1,0,0,0,1,0
178,178,0,1,0,1,1,1,0,0,6,4,8,6,1,8,0,0,0,1,1,0,500,178,100,0,0,0.962760235,10,123.2405883,0.313601697,0.818203728,0.928789771,0.278012421,0.726507974,0,1,0,0,0,1,0
179,179,1,0,1,0,1,1,0,0,10,7,2,8,0,5,0,0,0,1,2,0,333.3333333,179,100,1,0.62,0.870920275,10,105.3649269,0.846652981,0.582349541,0.65590491,0.489843459,0.517080902,0,0,0,1,0,1,0
180,180,1,0,0,0,0,0,1,0,9,8,3,6,7,6,1,0,0,0,7,0,125,180,50,0,0,0.386152174,180,117.3192369,0.420964987,0.787330984,0.624079738,0.928425107,0.747012776,0.346581008,1,0,0,0,1,0
181,181,1,1,1,0,1,0,0,0,10,7,4,5,1,10,0,0,0,1,3,0,250,181,200,0,0,0.870877794,50,129.3038631,0.394890561,0.334831241,0.823932931,0.822276744,0.914081165,0,0,0,0,0,0,1
182,182,0,0,0,0,0,0,0,1,6,6,5,5,9.1,6,0,1,1,0,1,0,500,182,50,0,0,0.557651017,120,110.9087002,0.943417034,0.673378188,0.385566301,0.841254268,0.851083467,0.580664586,1,0,0,0,1,0
183,183,0,1,0,0,1,0,1,0,8,8,5,9.1,8,9,0,0,0,1,3,0,250,183,50,0,0,0.52289599,30,109.8007501,0.616194149,0.765098108,0.737975515,0.309796366,0.744279868,0,0,0,1,0,0,1
184,184,1,0,0,0,0,1,1,1,8,7,9.1,7,5,9,0,0,0,1,9.1,0,99.00990099,184,200,0,0,0.279137881,20,106.4070638,0.396587745,0.307317352,0.709980935,0.286250117,0.444743523,0.461403865,1,0,0,1,0,0
185,185,0,1,0,0,0,0,0,0,10,4,5,7,9.1,5,0,0,0,1,6,0,142.8571429,185,100,0,0,0.362957135,20,107.2293196,0.493295245,0.882438878,0.99191755,0.567671586,0.921508945,0.670487057,1,0,0,0,0,0
186,186,0,1,1,1,1,0,1,1,10,9.1,9.1,2,9.1,9,1,0,0,0,9.1,0,99.00990099,186,100,0,0,0.601810825,100,97.58954241,0.740070934,0.872683933,0.506710464,0.512563011,0.719428871,0.351010525,0,0,0,0,1,0
187,187,0,1,1,0,1,0,1,0,8,9.1,0,1,4,10,0,0,0,1,6,0,142.8571429,187,50,0,0,0.354160368,20,121.8902403,0.608707558,0.816188572,0.809028352,0.307921817,0.739549747,0,0,0,1,0,1,0
188,188,0,1,0,1,0,0,1,0,9,7,7,0,9.1,7,1,0,1,0,5,0,166.6666667,188,400,0,0,0.486929454,150,93.87242475,0.829408614,0.299203337,0.392314706,0.941491178,0.642563839,0.742428498,1,0,0,0,1,0
189,189,1,0,0,0,1,0,0,0,10,9.1,9.1,9,2,4,0,0,0,1,0,0,1000,189,100,0,0,0.789526055,40,124.3620439,0.382583379,0.859812144,0.846612988,0.434102764,0.858529071,0,1,0,0,0,0,1
190,190,0,0,0,0,0,0,0,0,8,5,5,9.1,0,9,0,0,1,0,9.1,0,99.00990099,190,50,0,0,0.623574798,120,115.3309051,0.271741527,0.794484865,0.306382047,0.991637619,0.638902681,0,1,0,0,0,1,0
191,191,0,0,0,0,0,1,0,0,9,0,2,1,5,2,0,0,0,1,6,0,142.8571429,191,100,0,0,0.488810582,120,107.9835889,0.782663701,0.741797875,0.606409046,0.548434548,0.863227898,0.668526787,0,1,0,0,1,0
192,192,0,0,1,0,0,0,0,1,9,3,7,7,9.1,4,0,0,0,0,1,0,500,192,300,0,0,0.66032422,120,99.10662826,0.494716116,0.303528515,0.80393331,0.486047897,0.363287731,0,1,0,0,1,0,0
193,193,0,1,0,1,0,0,0,0,10,2,2,3,0,6,0,0,0,1,3,0,250,193,50,0,0,0.442925249,100,120.6309517,0.941928297,0.267024787,0.552108843,0.262098312,0.817600724,0.732226815,1,0,0,0,1,0
194,194,1,1,1,0,0,1,1,0,6,7,0,7,6,6,1,1,1,0,5,0,166.6666667,194,400,0,0,0.715220338,10,111.4383933,0.834108187,0.295408453,0.931761979,0.736391886,0.764568865,0,0,0,1,0,1,0
195,195,0,0,1,1,0,0,1,0,8,5,4,7,4,7,1,0,0,0,2,0,333.3333333,195,50,1,0.62,0.281040142,100,124.5645027,0.384102004,0.942613299,0.53587179,0.884009296,0.761617723,0,1,0,0,0,1,0
196,196,0,0,1,1,0,0,1,1,6,8,6,7,6,7,0,0,0,1,4,0,200,196,300,0,0,0.947052805,50,93.92595227,0.452309274,0.874385673,0.999864412,0.573342543,0.262430728,0,0,0,0,1,0,0
197,197,1,1,0,0,1,0,0,0,10,10,0,7,9.1,6,0,0,1,0,7,0,125,197,50,0,0,0.276483372,40,116.9880957,0.640151559,0.318306394,0.641358855,0.33608437,0.901551741,0,0,0,1,0,1,0
198,198,0,1,1,1,0,0,0,0,9,2,0,8,7,6,1,1,0,0,9.1,0,99.00990099,198,200,1,0.66,0.546920673,10,92.03442103,0.721717701,0.654805919,0.579042434,0.266455679,0.846746119,0,0,0,0,0,1,0
199,199,0,1,0,0,0,1,0,0,9,0,7,4,7,3,1,1,0,0,7,0,125,199,50,0,0,0.253205743,40,98.66326937,0.49733404,0.761702101,0.473129472,0.387397943,0.892846703,0,0,0,0,0,1,0
200,200,0,0,0,0,0,1,0,0,9,6,9.1,2,4,8,1,1,0,0,3,0,250,200,100,0,0,0.664254407,20,108.3477629,0.576044458,0.888541436,0.712630359,0.644023974,0.467525621,0.712733629,1,0,0,0,1,0
201,201,0,0,0,1,1,1,0,0,7,2,5,6,4,3,0,0,0,1,3,0,250,201,200,0,0,0.348344133,20,129.2876679,0.871636548,0.830635976,0.693750036,0.586199388,0.266867162,0,1,0,0,0,1,0
202,202,0,0,1,0,1,0,1,0,9,3,8,8,8,5,0,0,0,1,6,0,142.8571429,202,100,1,0.3,0.718081415,30,104.1987791,0.439851421,0.376821783,0.721280218,0.337999427,0.830451289,0,1,0,0,0,1,0
203,203,1,1,0,0,0,0,1,0,8,7,1,8,5,9,0,0,0,1,6,0,142.8571429,203,50,0,0,0.317313194,10,115.2431936,0.777298064,0.526310334,0.446502261,0.659604062,0.989805888,0,0,0,1,0,1,0
204,204,0,0,0,1,0,0,0,0,9,5,3,4,7,8,1,1,1,0,7,0,125,204,50,0,0,0.250872658,180,117.2756059,0.352512395,0.669211585,0.926816506,0.942626871,0.293074011,0,1,0,0,0,1,0
205,205,1,0,0,0,0,0,1,1,9,10,2,7,1,5,1,1,1,0,6,0,142.8571429,205,100,0,0,0.583929214,30,91.76858955,0.838689306,0.718577614,0.797272695,0.617492807,0.470080394,0,1,0,0,0,0,0
206,206,0,0,0,1,0,1,0,0,7,2,1,6,8,8,1,1,1,0,6,0,142.8571429,206,200,0,0,0.400005204,10,112.4357716,0.90450676,0.928494299,0.396774401,0.961417941,0.315128392,0.684733461,0,0,1,1,0,0
207,207,0,0,1,1,0,0,1,0,6,2,7,2,2,5,0,0,0,1,4,0,200,207,400,0,0,0.605349404,120,91.29140863,0.807798809,0.901936399,0.647875112,0.824815336,0.969914577,0.453093716,1,0,0,0,1,0
208,208,0,0,1,0,1,1,0,0,10,6,9.1,8,3,4,0,0,1,0,9.1,0,99.00990099,208,50,1,0.68,0.365771931,20,94.59169618,0.524113828,0.401590046,0.610747399,0.862426738,0.48205777,0.589703164,1,0,0,0,1,0
209,209,0,0,0,1,0,0,0,1,9,1,7,6,5,3,1,0,1,0,4,0,200,209,300,0,0,0.683973974,120,109.547072,0.35289378,0.824647422,0.400899547,0.359240714,0.553689788,0.7271057,0,0,0,1,0,0
210,210,1,0,0,0,0,0,1,1,9,8,9.1,7,7,5,0,0,0,1,0,0,1000,210,300,0,0,0.775912334,180,125.828025,0.479655829,0.911651608,0.690173087,0.968940851,0.713679277,0,1,0,0,1,0,0
211,211,1,0,0,0,0,0,0,1,7,8,9.1,6,1,3,1,1,1,0,5,0,166.6666667,211,100,0,0,0.401666099,100,99.55686275,0.421974953,0.40188057,0.268184924,0.551314948,0.7088905,0,0,0,1,1,0,0
212,212,0,0,0,0,1,0,0,0,7,4,9.1,6,6,8,0,1,1,0,4,0,200,212,50,0,0,0.898771618,10,111.2176092,0.602176457,0.787589389,0.358941859,0.788093096,0.814092893,0.683117277,0,0,1,0,1,0
213,213,1,0,0,0,1,0,1,0,9,7,9.1,9.1,4,8,1,0,1,0,5,0,166.6666667,213,100,0,0,0.25968794,30,113.4247818,0.710496157,0.754565565,0.645417485,0.661428209,0.366324795,0,1,0,0,0,0,1
214,214,0,1,1,0,0,0,1,0,10,7,6,4,0,8,0,0,0,1,6,0,142.8571429,214,50,0,0,0.531863986,30,128.9649261,0.549988163,0.850276079,0.810075261,0.318732827,0.675901663,0.316239998,0,0,1,0,1,0
215,215,0,0,1,1,1,1,1,0,6,3,2,6,9.1,5,0,0,0,1,7,0,125,215,200,0,0,0.732920512,180,119.588707,0.723032764,0.688122288,0.293207618,0.956441917,0.382797045,0,1,0,0,0,1,0
216,216,1,1,0,0,0,1,1,0,9,8,0,5,1,8,0,0,0,1,8,0,111.1111111,216,100,0,0,0.288555226,50,91.14713415,0.336792271,0.691730801,0.300763197,0.419634908,0.813349417,0,0,1,0,0,1,0
217,217,0,1,0,1,0,1,1,0,7,6,5,8,1,5,0,0,0,1,2,0,333.3333333,217,400,0,0,0.986973763,10,100.9418725,0.825597183,0.371891585,0.446361421,0.256663487,0.413599256,0,1,0,0,1,0,0
218,218,0,0,1,1,1,1,1,0,8,9.1,3,5,5,5,0,0,0,1,3,0,250,218,100,0,0,0.605466918,50,126.5099345,0.934768682,0.641548944,0.309965497,0.380282412,0.367898435,0.572886936,0,1,0,0,1,0
219,219,1,0,0,0,0,1,0,0,7,7,1,7,2,4,0,0,0,1,8,0,111.1111111,219,100,0,0,0.759424802,50,127.4877722,0.65858837,0.464418504,0.825270517,0.289646395,0.470840463,0,0,1,0,0,1,0
220,220,1,0,0,0,0,1,0,0,9,7,0,9.1,7,8,1,0,0,0,0,0,1000,220,300,0,0,0.676227997,20,94.08731692,0.984953862,0.657797399,0.425070905,0.612301781,0.719686969,0,0,0,1,0,0,1
221,221,1,1,0,0,0,1,0,1,9,10,9.1,9.1,5,4,0,0,0,1,8,0,111.1111111,221,50,0,0,0.866978949,20,123.109342,0.443048556,0.864583124,0.524454946,0.391246168,0.566168891,0.581122889,0,0,0,0,1,0
222,222,1,0,0,0,0,1,0,0,9,8,0,7,6,3,1,1,1,0,9.1,0,99.00990099,222,50,0,0,0.434767403,10,90.7218931,0.326764207,0.446293485,0.973985606,0.265796777,0.782687718,0,1,0,0,1,0,0
223,223,0,0,1,1,0,0,1,0,8,4,1,6,0,8,1,0,1,0,1,0,500,223,50,0,0,0.265719536,100,115.6559314,0.931722423,0.871776518,0.417896874,0.700732326,0.747906986,0.643248214,1,0,0,1,0,0
224,224,0,0,1,1,0,0,0,0,6,0,3,3,9.1,9,1,0,0,0,3,0,250,224,50,0,0,0.66167243,150,103.927144,0.371169481,0.820079845,0.859575848,0.988189957,0.769713528,0.717565907,0,0,1,1,0,0
225,225,0,1,0,1,1,0,0,0,6,3,6,2,7,4,0,0,0,1,2,0,333.3333333,225,100,0,0,0.988044622,100,94.05485946,0.837650821,0.967345065,0.431950732,0.457395763,0.545760761,0,0,0,1,0,1,0
226,226,0,0,1,0,0,1,1,0,10,4,3,7,4,7,0,0,0,1,6,0,142.8571429,226,100,1,0.5,0.251843867,100,115.8401908,0.561810942,0.304913031,0.901728604,0.256219133,0.629533813,0.40212832,1,0,0,0,0,1
227,227,0,0,0,0,1,0,1,0,8,4,7,7,6,8,0,0,0,1,4,0,200,227,50,0,0,0.8469643,100,97.94263235,0.536202771,0.821449545,0.442881996,0.573411361,0.366218491,0,0,0,1,0,0,1
228,228,0,0,1,1,1,1,0,0,8,1,3,6,4,10,0,0,0,1,7,0,125,228,200,0,0,0.852901931,20,100.5016474,0.629760349,0.47768935,0.906036793,0.624997922,0.80408945,0,0,0,1,1,0,0
229,229,0,1,1,0,0,1,1,0,9,9.1,7,5,0,9,0,0,0,1,2,0,333.3333333,229,300,0,0,0.575996056,50,93.08622921,0.483720155,0.354888054,0.637003225,0.603669307,0.405791178,0,1,0,0,0,1,0
230,230,1,0,1,0,1,0,0,0,9,10,2,9,8,3,0,0,0,1,0,0,1000,230,100,0,0,0.924530356,180,121.6006627,0.405300297,0.837544564,0.985755079,0.757116273,0.597066725,0,1,0,0,0,1,0
231,231,0,1,0,0,0,0,0,0,8,9.1,1,1,6,2,0,0,0,1,0,0,1000,231,100,0,0,0.694754308,40,126.5301709,0.85347049,0.80555318,0.871758031,0.265752186,0.651759563,0,0,0,1,0,1,0
